date,workout_name,exercise,set_type,set_num,weight_lb,reps,seconds,rpe_actual
2024-05-11,3 X 5 (Barbell 2),Chin Up,working,1,0.0,8,0,
2024-05-11,3 X 5 (Barbell 2),Chin Up,working,2,0.0,7,0,
2024-05-11,3 X 5 (Barbell 2),Chin Up,working,3,0.0,8,0,
2024-05-11,3 X 5 (Barbell 2),Chin Up,working,4,0.0,7,0,
2024-05-11,3 X 5 (Barbell 2),Chin Up,working,5,0.0,7,0,
2024-05-11,3 X 5 (Barbell 2),Overhead Press (Barbell),working,1,95.0,9,0,
2024-05-11,3 X 5 (Barbell 2),Overhead Press (Barbell),working,2,125.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Overhead Press (Barbell),working,3,125.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Overhead Press (Barbell),working,4,125.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Overhead Press (Barbell),working,5,125.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Bench Press (Barbell),working,1,125.0,13,0,
2024-05-11,3 X 5 (Barbell 2),Bench Press (Barbell),working,2,215.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Bench Press (Barbell),working,3,215.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Bench Press (Barbell),working,4,215.0,3,0,
2024-05-11,3 X 5 (Barbell 2),Bench Press (Barbell),working,5,215.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,1,165.0,10,0,
2024-05-21,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,2,235.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,3,235.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,4,235.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,5,235.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,1,185.0,10,0,
2024-05-21,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,2,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,3,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,4,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,5,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deadlift (Barbell),working,1,185.0,12,0,
2024-05-21,3 X 5 (Barbell 2),Deadlift (Barbell),working,2,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deadlift (Barbell),working,3,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deadlift (Barbell),working,4,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Deadlift (Barbell),working,5,285.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Chin Up,working,1,0.0,8,0,
2024-05-21,3 X 5 (Barbell 2),Chin Up,working,2,0.0,7,0,
2024-05-21,3 X 5 (Barbell 2),Chin Up,working,3,0.0,8,0,
2024-05-21,3 X 5 (Barbell 2),Chin Up,working,4,0.0,6,0,
2024-05-21,3 X 5 (Barbell 2),Chin Up,working,5,0.0,8,0,
2024-05-21,3 X 5 (Barbell 2),Overhead Press (Barbell),working,1,95.0,9,0,
2024-05-21,3 X 5 (Barbell 2),Overhead Press (Barbell),working,2,125.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Overhead Press (Barbell),working,3,125.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Overhead Press (Barbell),working,4,125.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Overhead Press (Barbell),working,5,125.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bench Press (Barbell),working,1,125.0,13,0,
2024-05-21,3 X 5 (Barbell 2),Bench Press (Barbell),working,2,215.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bench Press (Barbell),working,3,215.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bench Press (Barbell),working,4,215.0,3,0,
2024-05-21,3 X 5 (Barbell 2),Bench Press (Barbell),working,5,215.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,1,165.0,10,0,
2024-05-23,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,2,235.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Bent Over Row (Barbell),working,3,235.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,1,185.0,9,0,
2024-05-23,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,2,285.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Deficit Deadlift (Barbell),working,3,235.0,5,0,
2024-05-23,3 X 5 (Barbell 2),Deadlift (Barbell),working,1,185.0,10,0,
2024-05-23,3 X 5 (Barbell 2),Deadlift (Barbell),working,2,285.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Deadlift (Barbell),working,3,235.0,5,0,
2024-05-23,3 X 5 (Barbell 2),Chin Up,working,1,0.0,1,0,
2024-05-23,3 X 5 (Barbell 2),Chin Up,working,2,0.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Chin Up,working,3,0.0,4,0,
2024-05-23,3 X 5 (Barbell 2),Overhead Press (Barbell),working,1,95.0,8,0,
2024-05-23,3 X 5 (Barbell 2),Overhead Press (Barbell),working,2,125.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Overhead Press (Barbell),working,3,115.0,4,0,
2024-05-23,3 X 5 (Barbell 2),Bench Press (Barbell),working,1,125.0,10,0,
2024-05-23,3 X 5 (Barbell 2),Bench Press (Barbell),working,2,195.0,3,0,
2024-05-23,3 X 5 (Barbell 2),Bench Press (Barbell),working,3,185.0,4,0,
2024-05-28,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,135.0,3,0,
2024-05-28,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,135.0,3,0,
2024-05-28,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,135.0,4,0,
2024-05-28,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,135.0,4,0,
2024-05-28,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,135.0,4,0,
2024-05-28,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,95.0,6,0,
2024-05-28,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,125.0,3,0,
2024-05-28,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,125.0,3,0,
2024-05-28,3 X 5  (barbell 3),Overhead Press (Barbell),working,4,125.0,3,0,
2024-05-28,3 X 5  (barbell 3),Overhead Press (Barbell),working,5,125.0,3,0,
2024-05-28,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,125.0,8,0,
2024-05-28,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,145.0,4,0,
2024-05-28,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,145.0,3,0,
2024-05-28,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,145.0,3,0,
2024-05-28,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,145.0,3,0,
2024-05-28,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,12,0,
2024-05-28,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,12,0,
2024-05-28,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,9,0,
2024-05-28,3 X 5  (barbell 3),Hanging Leg Raise,working,4,0.0,10,0,
2024-05-28,3 X 5  (barbell 3),Hanging Leg Raise,working,5,0.0,10,0,
2024-05-28,3 X 5  (barbell 3),Pull Up,working,1,0.0,4,0,
2024-05-28,3 X 5  (barbell 3),Pull Up,working,2,0.0,4,0,
2024-05-28,3 X 5  (barbell 3),Pull Up,working,3,0.0,4,0,
2024-05-28,3 X 5  (barbell 3),Pull Up,working,4,0.0,3,0,
2024-05-28,3 X 5  (barbell 3),Pull Up,working,5,0.0,4,0,
2024-05-28,3 X 5  (barbell 3),Standing Calf Raise (Dumbbell),working,1,120.0,7,0,
2024-05-28,3 X 5  (barbell 3),Standing Calf Raise (Dumbbell),working,2,120.0,8,0,
2024-05-28,3 X 5  (barbell 3),Standing Calf Raise (Dumbbell),working,3,120.0,8,0,
2024-05-28,3 X 5  (barbell 3),Standing Calf Raise (Dumbbell),working,4,120.0,8,0,
2024-05-28,3 X 5  (barbell 3),Standing Calf Raise (Dumbbell),working,5,120.0,8,0,
2024-05-30,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,135.0,4,0,
2024-05-30,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,135.0,4,0,
2024-05-30,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,135.0,4,0,
2024-05-30,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,135.0,4,0,
2024-05-30,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,135.0,4,0,
2024-05-30,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,125.0,3,0,
2024-05-30,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,125.0,3,0,
2024-05-30,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,125.0,3,0,
2024-05-30,3 X 5  (barbell 3),Overhead Press (Barbell),working,4,125.0,3,0,
2024-05-30,3 X 5  (barbell 3),Overhead Press (Barbell),working,5,125.0,3,0,
2024-05-30,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,145.0,3,0,
2024-05-30,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,145.0,3,0,
2024-05-30,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,145.0,3,0,
2024-05-30,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,145.0,3,0,
2024-05-30,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,145.0,3,0,
2024-05-30,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,10,0,
2024-05-30,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,10,0,
2024-05-30,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,11,0,
2024-05-30,3 X 5  (barbell 3),Hanging Leg Raise,working,4,0.0,10,0,
2024-05-30,3 X 5  (barbell 3),Hanging Leg Raise,working,5,0.0,10,0,
2024-05-30,3 X 5  (barbell 3),Hanging Leg Raise,working,6,0.0,10,0,
2024-05-30,3 X 5  (barbell 3),Pull Up,working,1,0.0,4,0,
2024-05-30,3 X 5  (barbell 3),Pull Up,working,2,0.0,5,0,
2024-05-30,3 X 5  (barbell 3),Pull Up,working,3,0.0,4,0,
2024-05-30,3 X 5  (barbell 3),Pull Up,working,4,0.0,4,0,
2024-05-30,3 X 5  (barbell 3),Pull Up,working,5,0.0,4,0,
2024-05-30,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,145.0,5,0,
2024-05-30,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,145.0,5,0,
2024-05-30,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,145.0,6,0,
2024-05-30,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,145.0,6,0,
2024-05-30,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,145.0,6,0,
2024-06-04,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,135.0,4,0,
2024-06-04,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,135.0,5,0,
2024-06-04,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,135.0,5,0,
2024-06-04,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,135.0,5,0,
2024-06-04,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,135.0,5,0,
2024-06-04,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,135.0,3,0,
2024-06-04,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,135.0,3,0,
2024-06-04,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,135.0,3,0,
2024-06-04,3 X 5  (barbell 3),Overhead Press (Barbell),working,4,135.0,3,0,
2024-06-04,3 X 5  (barbell 3),Overhead Press (Barbell),working,5,135.0,3,0,
2024-06-04,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,145.0,3,0,
2024-06-04,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,145.0,3,0,
2024-06-04,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,145.0,3,0,
2024-06-04,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,145.0,3,0,
2024-06-04,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,145.0,4,0,
2024-06-04,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,10,0,
2024-06-04,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,11,0,
2024-06-04,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,11,0,
2024-06-04,3 X 5  (barbell 3),Hanging Leg Raise,working,4,0.0,10,0,
2024-06-04,3 X 5  (barbell 3),Hanging Leg Raise,working,5,0.0,10,0,
2024-06-04,3 X 5  (barbell 3),Hanging Leg Raise,working,6,0.0,10,0,
2024-06-04,3 X 5  (barbell 3),Pull Up,working,1,0.0,5,0,
2024-06-04,3 X 5  (barbell 3),Pull Up,working,2,0.0,5,0,
2024-06-04,3 X 5  (barbell 3),Pull Up,working,3,0.0,5,0,
2024-06-04,3 X 5  (barbell 3),Pull Up,working,4,0.0,5,0,
2024-06-04,3 X 5  (barbell 3),Pull Up,working,5,0.0,5,0,
2024-06-04,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,145.0,5,0,
2024-06-04,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,145.0,5,0,
2024-06-04,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,145.0,6,0,
2024-06-04,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,145.0,7,0,
2024-06-04,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,145.0,8,0,
2024-06-06,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,135.0,4,0,
2024-06-06,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Overhead Press (Barbell),working,4,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Overhead Press (Barbell),working,5,135.0,3,0,
2024-06-06,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,11,0,
2024-06-06,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,11,0,
2024-06-06,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,11,0,
2024-06-06,3 X 5  (barbell 3),Hanging Leg Raise,working,4,0.0,8,0,
2024-06-06,3 X 5  (barbell 3),Hanging Leg Raise,working,5,0.0,11,0,
2024-06-06,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,145.0,3,0,
2024-06-06,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,145.0,4,0,
2024-06-06,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,145.0,4,0,
2024-06-06,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,145.0,4,0,
2024-06-06,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,145.0,4,0,
2024-06-06,3 X 5  (barbell 3),Pull Up,working,1,0.0,5,0,
2024-06-06,3 X 5  (barbell 3),Pull Up,working,2,0.0,5,0,
2024-06-06,3 X 5  (barbell 3),Pull Up,working,3,0.0,5,0,
2024-06-06,3 X 5  (barbell 3),Pull Up,working,4,0.0,5,0,
2024-06-06,3 X 5  (barbell 3),Pull Up,working,5,0.0,5,0,
2024-06-06,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,145.0,6,0,
2024-06-06,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,145.0,8,0,
2024-06-06,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,145.0,9,0,
2024-06-06,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,145.0,10,0,
2024-06-06,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,145.0,10,0,
2024-06-07,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Overhead Press (Barbell),working,4,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Overhead Press (Barbell),working,5,135.0,3,0,
2024-06-07,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,11,0,
2024-06-07,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,11,0,
2024-06-07,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,11,0,
2024-06-07,3 X 5  (barbell 3),Hanging Leg Raise,working,4,0.0,11,0,
2024-06-07,3 X 5  (barbell 3),Hanging Leg Raise,working,5,0.0,12,0,
2024-06-07,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,145.0,4,0,
2024-06-07,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,145.0,4,0,
2024-06-07,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,145.0,5,0,
2024-06-07,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,145.0,5,0,
2024-06-07,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,145.0,5,0,
2024-06-07,3 X 5  (barbell 3),Pull Up,working,1,0.0,5,0,
2024-06-07,3 X 5  (barbell 3),Pull Up,working,2,0.0,5,0,
2024-06-07,3 X 5  (barbell 3),Pull Up,working,3,0.0,5,0,
2024-06-07,3 X 5  (barbell 3),Pull Up,working,4,0.0,5,0,
2024-06-07,3 X 5  (barbell 3),Pull Up,working,5,0.0,5,0,
2024-06-07,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,145.0,10,0,
2024-06-07,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,145.0,12,0,
2024-06-07,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,145.0,12,0,
2024-06-07,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,145.0,12,0,
2024-06-07,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,145.0,12,0,
2024-06-11,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Overhead Press (Barbell),working,4,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Overhead Press (Barbell),working,5,145.0,3,0,
2024-06-11,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,145.0,4,0,
2024-06-11,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,155.0,3,0,
2024-06-11,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,155.0,3,0,
2024-06-11,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,155.0,3,0,
2024-06-11,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,155.0,3,0,
2024-06-11,3 X 5  (barbell 3),Pull Up,working,1,0.0,5,0,
2024-06-11,3 X 5  (barbell 3),Pull Up,working,2,0.0,6,0,
2024-06-11,3 X 5  (barbell 3),Pull Up,working,3,0.0,6,0,
2024-06-11,3 X 5  (barbell 3),Pull Up,working,4,0.0,5,0,
2024-06-11,3 X 5  (barbell 3),Pull Up,working,5,0.0,5,0,
2024-06-11,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,165.0,5,0,
2024-06-11,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,175.0,3,0,
2024-06-11,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,175.0,4,0,
2024-06-11,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,175.0,5,0,
2024-06-11,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,175.0,6,0,
2024-06-13,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,145.0,3,0,
2024-06-13,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,145.0,3,0,
2024-06-13,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,145.0,3,0,
2024-06-13,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,145.0,3,0,
2024-06-13,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,145.0,3,0,
2024-06-13,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,145.0,3,0,
2024-06-13,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,11,0,
2024-06-13,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,11,0,
2024-06-13,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,12,0,
2024-06-13,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,155.0,3,0,
2024-06-13,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,155.0,3,0,
2024-06-13,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,155.0,3,0,
2024-06-13,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,155.0,3,0,
2024-06-13,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,155.0,3,0,
2024-06-13,3 X 5  (barbell 3),Pull Up,working,1,0.0,5,0,
2024-06-13,3 X 5  (barbell 3),Pull Up,working,2,0.0,5,0,
2024-06-13,3 X 5  (barbell 3),Pull Up,working,3,0.0,6,0,
2024-06-13,3 X 5  (barbell 3),Pull Up,working,4,0.0,5,0,
2024-06-13,3 X 5  (barbell 3),Pull Up,working,5,0.0,5,0,
2024-06-13,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,185.0,5,0,
2024-06-13,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,185.0,5,0,
2024-06-13,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,185.0,6,0,
2024-06-13,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,185.0,6,0,
2024-06-13,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,185.0,6,0,
2024-06-14,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,115.0,4,0,
2024-06-14,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,115.0,4,0,
2024-06-14,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,115.0,5,0,
2024-06-14,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,145.0,3,0,
2024-06-14,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,145.0,3,0,
2024-06-14,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,145.0,3,0,
2024-06-14,3 X 5  (barbell 3),Hanging Leg Raise,working,1,0.0,11,0,
2024-06-14,3 X 5  (barbell 3),Hanging Leg Raise,working,2,0.0,12,0,
2024-06-14,3 X 5  (barbell 3),Hanging Leg Raise,working,3,0.0,13,0,
2024-06-14,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,155.0,3,0,
2024-06-14,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,155.0,3,0,
2024-06-14,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,155.0,4,0,
2024-06-14,3 X 5  (barbell 3),Pull Up,working,1,0.0,5,0,
2024-06-14,3 X 5  (barbell 3),Pull Up,working,2,0.0,5,0,
2024-06-14,3 X 5  (barbell 3),Pull Up,working,3,0.0,6,0,
2024-06-14,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,185.0,5,0,
2024-06-14,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,185.0,6,0,
2024-06-14,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,185.0,7,0,
2024-06-18,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,1,165.0,3,0,
2024-06-18,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,2,165.0,3,0,
2024-06-18,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,3,165.0,3,0,
2024-06-18,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,4,165.0,3,0,
2024-06-18,3 X 5  (barbell 3),Incline Bench Press (Barbell),working,5,165.0,3,0,
2024-06-18,3 X 5  (barbell 3),Pull Up,working,1,0.0,6,0,
2024-06-18,3 X 5  (barbell 3),Pull Up,working,2,0.0,6,0,
2024-06-18,3 X 5  (barbell 3),Pull Up,working,3,0.0,6,0,
2024-06-18,3 X 5  (barbell 3),Pull Up,working,4,0.0,6,0,
2024-06-18,3 X 5  (barbell 3),Pull Up,working,5,0.0,6,0,
2024-06-18,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,1,195.0,6,0,
2024-06-18,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,2,195.0,6,0,
2024-06-18,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,3,195.0,6,0,
2024-06-18,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,4,195.0,6,0,
2024-06-18,3 X 5  (barbell 3),Standing Calf Raise (Barbell),working,5,195.0,6,0,
2024-06-18,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,1,120.0,3,0,
2024-06-18,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,2,120.0,3,0,
2024-06-18,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,3,120.0,3,0,
2024-06-18,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,4,120.0,3,0,
2024-06-18,3 X 5  (barbell 3),Sumo Deadlift High Pull (Barbell),working,5,120.0,3,0,
2024-06-18,3 X 5  (barbell 3),Overhead Press (Barbell),working,1,150.0,3,0,
2024-06-18,3 X 5  (barbell 3),Overhead Press (Barbell),working,2,150.0,3,0,
2024-06-18,3 X 5  (barbell 3),Overhead Press (Barbell),working,3,150.0,3,0,
